name,sample,x,y,z,timestamp,00:0B:86:96:63:A0,00:0B:86:96:70:C2,00:11:32:9D:2B:30,00:11:32:9D:30:3A,00:11:32:AD:8C:82,00:11:32:AD:8E:B7,00:11:32:B6:7A:7F,00:1A:1E:F3:67:A0,04:8D:38:04:4E:86,0C:9D:92:02:8B:20,16:11:32:9D:2B:30,16:11:32:9D:30:3A,40:B0:76:34:03:48,44:A5:6E:41:9B:BA,6C:F3:7F:31:FA:22,B8:A3:86:57:17:67,DC:FB:02:61:9E:31
wlan2,1,10.86,2.13,1.01,1621507938.8104386,-53.0,-45.0,-29.0,-37.0,-47.0,-27.0,-67.0,-79.0,-57.0,-33.0,-29.0,-37.0,-43.0,-69.0,-77.0,-65.0,-51.0
wlan2,2,10.86,2.13,1.01,1621507943.3093612,-53.0,-45.0,-29.0,-37.0,-41.0,-27.0,-67.0,-75.0,-57.0,-75.0,-29.0,-37.0,-43.0,-67.0,-79.0,-77.0,-53.0
wlan2,3,10.86,2.13,1.01,1621507947.8468475,-53.0,-47.0,-29.0,-39.0,-39.0,-27.0,-61.0,-79.0,-53.0,-33.0,-29.0,-37.0,-41.0,-67.0,-75.0,-65.0,-53.0
wlan2,4,10.86,2.13,1.01,1621507952.4367225,-53.0,-47.0,-29.0,-39.0,-41.0,-27.0,-61.0,-77.0,-53.0,-31.0,-29.0,-37.0,-43.0,-67.0,-71.0,-71.0,-57.0
wlan0,0,10.86,2.74,1.01,1621512234.1915307,0.0,-41.0,-30.0,-43.0,-29.0,-27.0,0.0,0.0,-62.0,-34.0,-29.0,-42.0,-48.0,0.0,0.0,-57.0,-52.0
wlan0,1,10.86,2.74,1.01,1621512238.3840435,0.0,-39.0,-30.0,-41.0,-34.0,-38.0,-62.0,0.0,-62.0,-34.0,-28.0,-41.0,-45.0,0.0,0.0,-59.0,-49.0
wlan0,2,10.86,2.74,1.01,1621512246.5100574,0.0,-39.0,-31.0,-43.0,-34.0,-28.0,-65.0,-72.0,-57.0,-29.0,-30.0,-42.0,-52.0,-65.0,0.0,-59.0,-55.0
wlan0,3,10.86,2.74,1.01,1621512250.6270607,-61.0,-50.0,-32.0,-40.0,-39.0,-28.0,-69.0,-72.0,-58.0,-29.0,-38.0,-40.0,-51.0,-65.0,0.0,-60.0,-55.0
wlan1,0,10.86,2.74,1.01,1621512257.1943278,-67.0,-49.0,-41.0,-49.0,-45.0,-43.0,0.0,-81.0,-69.0,-43.0,0.0,0.0,-59.0,-75.0,0.0,-75.0,-63.0
wlan1,1,10.86,2.74,1.01,1621512261.68838,-69.0,-49.0,-63.0,-49.0,-47.0,-43.0,-75.0,-83.0,-69.0,-43.0,-41.0,-47.0,-59.0,-75.0,0.0,-75.0,-63.0
wlan1,2,10.86,2.74,1.01,1621512266.1785073,-69.0,-47.0,-43.0,-49.0,-47.0,-45.0,-71.0,-83.0,-67.0,-45.0,-41.0,-47.0,-59.0,-71.0,0.0,-73.0,-63.0
wlan1,3,10.86,2.74,1.01,1621512270.7152483,-71.0,-47.0,-43.0,-49.0,-45.0,-43.0,-71.0,-83.0,-67.0,-45.0,-43.0,-49.0,-59.0,-75.0,-87.0,-73.0,-63.0
wlan1,4,10.86,2.74,1.01,1621512275.2041106,-71.0,-47.0,-43.0,-51.0,-47.0,-43.0,-71.0,-87.0,-67.0,-43.0,-43.0,-49.0,-51.0,-79.0,-87.0,-75.0,-63.0
wlan2,0,10.86,2.74,1.01,1621512281.7812257,-61.0,-41.0,0.0,-39.0,-31.0,-27.0,0.0,-81.0,-67.0,-35.0,0.0,-37.0,-45.0,0.0,0.0,-61.0,-61.0
wlan2,1,10.86,2.74,1.01,1621512286.2732053,-57.0,-39.0,-27.0,-37.0,-33.0,-29.0,-67.0,-73.0,-69.0,-37.0,-27.0,-37.0,-45.0,0.0,-77.0,-71.0,-59.0
wlan2,2,10.86,2.74,1.01,1621512290.7968519,-57.0,-41.0,-27.0,-37.0,-33.0,-27.0,-67.0,-73.0,-61.0,-35.0,-27.0,-37.0,-47.0,-65.0,-79.0,-69.0,-59.0
wlan2,3,10.86,2.74,1.01,1621512295.2818651,-61.0,-41.0,-27.0,-39.0,-33.0,-29.0,-67.0,-73.0,-61.0,-37.0,-27.0,-39.0,-47.0,-65.0,-79.0,-65.0,-57.0
wlan2,4,10.86,2.74,1.01,1621512299.8456357,-61.0,-41.0,-25.0,-41.0,-33.0,-65.0,-67.0,-73.0,-61.0,-33.0,-27.0,-39.0,-45.0,-65.0,-79.0,-69.0,-79.0
wlan0,0,10.86,3.96,1.01,1621507135.905623,0.0,-45.0,-23.0,0.0,-42.0,0.0,-56.0,0.0,-58.0,-34.0,0.0,-39.0,-57.0,0.0,-69.0,-56.0,-50.0
wlan0,1,10.86,3.96,1.01,1621507140.0700226,0.0,-40.0,-26.0,-39.0,-41.0,-37.0,-61.0,-69.0,-61.0,-32.0,-24.0,-63.0,-46.0,0.0,-69.0,-63.0,-48.0
wlan0,2,10.86,3.96,1.01,1621507144.1210244,0.0,-38.0,-25.0,-41.0,-43.0,-31.0,-61.0,-69.0,-58.0,-32.0,-24.0,-39.0,-45.0,0.0,-71.0,-57.0,-47.0
wlan0,3,10.86,3.96,1.01,1621507148.3080652,-66.0,-39.0,-24.0,-39.0,-41.0,-31.0,-61.0,-72.0,-57.0,-35.0,-30.0,-40.0,-48.0,0.0,-71.0,-65.0,-47.0
wlan0,4,10.86,3.96,1.01,1621507152.4850163,-66.0,-40.0,-26.0,-39.0,-39.0,-32.0,-61.0,-72.0,-56.0,-33.0,-30.0,-55.0,-47.0,-69.0,-73.0,-45.0,-49.0
wlan1,0,10.86,3.96,1.01,1621507159.0846019,0.0,-57.0,-41.0,-51.0,-45.0,-41.0,0.0,-75.0,-63.0,-43.0,-41.0,-47.0,-63.0,0.0,-79.0,-77.0,-65.0
wlan1,1,10.86,3.96,1.01,1621507163.5466113,0.0,-57.0,-41.0,-49.0,-45.0,-41.0,0.0,-75.0,-63.0,-41.0,-41.0,-47.0,-63.0,-71.0,-81.0,-77.0,-63.0
wlan1,2,10.86,3.96,1.01,1621507168.0139625,-71.0,-57.0,-39.0,-49.0,-45.0,-41.0,-71.0,-77.0,-75.0,-45.0,-39.0,-47.0,-63.0,-71.0,-79.0,-81.0,-65.0
wlan1,3,10.86,3.96,1.01,1621507172.5185227,-71.0,-57.0,-39.0,-49.0,-45.0,-41.0,-71.0,-77.0,-75.0,-43.0,-39.0,-49.0,-63.0,-71.0,-79.0,-79.0,-65.0
wlan1,4,10.86,3.96,1.01,1621507177.0075965,-71.0,-57.0,-39.0,-49.0,-63.0,-41.0,-71.0,-83.0,-73.0,-73.0,-39.0,-51.0,-63.0,-71.0,-83.0,-81.0,-65.0
wlan2,0,10.86,3.96,1.01,1621507183.5794127,0.0,-51.0,-31.0,0.0,-33.0,-29.0,0.0,-75.0,-61.0,-25.0,-31.0,-43.0,-51.0,-61.0,-71.0,-65.0,-57.0
wlan2,1,10.86,3.96,1.01,1621507188.0724227,0.0,-47.0,-31.0,0.0,-33.0,-29.0,0.0,-75.0,-61.0,-25.0,-31.0,-41.0,-53.0,-61.0,-69.0,-67.0,-45.0
wlan2,2,10.86,3.96,1.01,1621507192.5446575,-61.0,-47.0,-31.0,0.0,-33.0,-31.0,0.0,-71.0,-61.0,-27.0,-31.0,-41.0,-53.0,-61.0,-81.0,-65.0,-57.0
wlan2,3,10.86,3.96,1.01,1621507197.0200515,-61.0,-47.0,-31.0,-43.0,-33.0,-29.0,0.0,-71.0,-61.0,-25.0,-33.0,-43.0,-51.0,-59.0,-71.0,-85.0,-57.0
wlan2,4,10.86,3.96,1.01,1621507205.849208,-61.0,-49.0,-31.0,-41.0,-35.0,-31.0,-63.0,-73.0,-59.0,-25.0,-33.0,-43.0,-39.0,-57.0,-71.0,-65.0,-57.0
wlan0,0,10.86,5.18,1.01,1621505186.7732494,-57.0,-47.0,-25.0,-41.0,-34.0,-39.0,-63.0,0.0,-56.0,-34.0,-27.0,-41.0,-47.0,-57.0,-71.0,-68.0,-50.0
wlan0,1,10.86,5.18,1.01,1621505190.9891262,-61.0,-49.0,-24.0,-41.0,-34.0,-34.0,-59.0,0.0,-57.0,-34.0,-26.0,-41.0,-45.0,-58.0,-71.0,-66.0,-51.0
wlan0,2,10.86,5.18,1.01,1621505195.212178,-61.0,-53.0,-28.0,-41.0,-34.0,-35.0,-64.0,0.0,-57.0,-34.0,-26.0,-40.0,-45.0,-59.0,0.0,-61.0,-52.0
wlan0,3,10.86,5.18,1.01,1621505199.3807802,-61.0,-49.0,-25.0,-44.0,-37.0,-37.0,-64.0,0.0,-55.0,-38.0,-26.0,-42.0,-45.0,-59.0,0.0,-65.0,-52.0
wlan0,4,10.86,5.18,1.01,1621505203.569991,-57.0,-54.0,-26.0,-47.0,-34.0,-34.0,-65.0,0.0,-56.0,-33.0,-26.0,-43.0,-45.0,-59.0,0.0,-65.0,-52.0
wlan1,0,10.86,5.18,1.01,1621505210.1475096,-67.0,-43.0,-37.0,-47.0,-43.0,-43.0,-77.0,-81.0,-63.0,-41.0,-39.0,0.0,-57.0,-71.0,-85.0,-77.0,-59.0
wlan1,1,10.86,5.18,1.01,1621505214.6128564,-75.0,-43.0,-37.0,-47.0,-43.0,-43.0,-77.0,-81.0,-63.0,-39.0,-39.0,0.0,-57.0,-71.0,-85.0,-77.0,-59.0
wlan1,2,10.86,5.18,1.01,1621505219.1144578,-75.0,-43.0,-39.0,-47.0,-43.0,-43.0,-75.0,-81.0,-63.0,-41.0,-39.0,-47.0,-57.0,-71.0,-85.0,-81.0,-59.0
wlan1,3,10.86,5.18,1.01,1621505227.975849,-69.0,-45.0,-39.0,-47.0,-43.0,-43.0,-73.0,-81.0,-63.0,-43.0,-39.0,-47.0,-57.0,-73.0,-85.0,-77.0,-59.0
wlan2,0,10.86,5.18,1.01,1621505234.5220733,-57.0,-43.0,-29.0,-41.0,-29.0,-33.0,-59.0,-75.0,-49.0,-31.0,-29.0,-41.0,-49.0,-61.0,-79.0,-67.0,-57.0
wlan2,1,10.86,5.18,1.01,1621505239.0235643,-61.0,-43.0,-29.0,-41.0,-27.0,-35.0,-63.0,-75.0,-49.0,-31.0,-29.0,-41.0,-49.0,-61.0,-73.0,-69.0,-55.0
wlan2,2,10.86,5.18,1.01,1621505243.5249405,-57.0,-47.0,-29.0,-41.0,-27.0,-35.0,-63.0,-81.0,-49.0,-33.0,-29.0,-41.0,-49.0,-59.0,-81.0,-67.0,-57.0
wlan2,3,10.86,5.18,1.01,1621505248.0173466,-61.0,-43.0,-29.0,-41.0,-27.0,-33.0,-63.0,-77.0,-65.0,-41.0,-29.0,-41.0,-47.0,-63.0,-79.0,-69.0,-61.0
wlan2,4,10.86,5.18,1.01,1621505252.5144813,-61.0,-49.0,-29.0,-41.0,-27.0,-35.0,-63.0,-71.0,-41.0,-43.0,-29.0,-41.0,-51.0,-63.0,-81.0,-69.0,-59.0
wlan0,0,10.86,6.4,1.01,1621504344.1144829,0.0,-46.0,-34.0,-35.0,-36.0,-30.0,-61.0,0.0,-56.0,-31.0,-34.0,-42.0,-51.0,-58.0,0.0,-69.0,-62.0
wlan0,1,10.86,6.4,1.01,1621504348.3376632,-68.0,-44.0,-36.0,-40.0,-34.0,-30.0,-62.0,0.0,-56.0,-31.0,-36.0,-42.0,-53.0,-60.0,0.0,-68.0,-62.0
wlan0,2,10.86,6.4,1.01,1621504352.498618,-61.0,-45.0,-34.0,-40.0,-33.0,-29.0,-62.0,0.0,-66.0,-30.0,-37.0,-42.0,-51.0,-60.0,0.0,-52.0,-62.0
wlan0,3,10.86,6.4,1.01,1621504356.7283149,-61.0,-41.0,-37.0,-41.0,-33.0,-29.0,-62.0,0.0,-54.0,-32.0,-35.0,-42.0,-52.0,-60.0,0.0,-67.0,-60.0
wlan0,4,10.86,6.4,1.01,1621504360.902581,-61.0,-47.0,-37.0,-41.0,-33.0,-29.0,-62.0,0.0,-56.0,-31.0,-35.0,-42.0,-52.0,-56.0,0.0,-66.0,-61.0
wlan1,0,10.86,6.4,1.01,1621504367.4512234,0.0,-57.0,-41.0,-51.0,-41.0,-47.0,0.0,-79.0,-65.0,-43.0,-41.0,0.0,-59.0,0.0,0.0,-71.0,-59.0
wlan1,1,10.86,6.4,1.01,1621504371.911517,0.0,-57.0,-45.0,-51.0,-41.0,-47.0,0.0,-77.0,-63.0,-43.0,-43.0,-51.0,-59.0,-69.0,-85.0,-75.0,-59.0
wlan1,2,10.86,6.4,1.01,1621504376.3805494,0.0,-49.0,-43.0,-45.0,-41.0,-47.0,-73.0,-81.0,-65.0,-43.0,-41.0,-51.0,-83.0,-67.0,-83.0,-75.0,-59.0
wlan1,3,10.86,6.4,1.01,1621504385.1126206,0.0,-57.0,-39.0,-51.0,-41.0,-47.0,-75.0,-79.0,-61.0,-41.0,-43.0,-51.0,-83.0,-67.0,-83.0,-75.0,-59.0
wlan2,0,10.86,6.4,1.01,1621504391.5908108,-65.0,-45.0,-33.0,0.0,-29.0,-31.0,-61.0,-79.0,-65.0,-35.0,-33.0,-41.0,-55.0,-59.0,0.0,-65.0,-57.0
wlan2,1,10.86,6.4,1.01,1621504396.0843732,-59.0,-43.0,-33.0,-39.0,-29.0,-29.0,-61.0,-81.0,-65.0,-81.0,-33.0,-41.0,-51.0,-57.0,0.0,-69.0,-55.0
wlan2,2,10.86,6.4,1.01,1621504400.5594654,-59.0,-43.0,-33.0,-39.0,-29.0,-29.0,-61.0,-79.0,-59.0,-35.0,-33.0,-43.0,-51.0,-57.0,0.0,-69.0,-53.0
wlan2,3,10.86,6.4,1.01,1621504405.048958,-59.0,-45.0,-33.0,-41.0,-29.0,-29.0,-61.0,-67.0,-59.0,-37.0,-33.0,-43.0,-57.0,-61.0,-83.0,-73.0,-79.0
wlan2,4,10.86,6.4,1.01,1621504409.5685651,-59.0,-45.0,-33.0,-41.0,-29.0,-29.0,-61.0,-69.0,-59.0,-37.0,-33.0,-43.0,-53.0,-61.0,-81.0,-63.0,-55.0
wlan0,0,10.86,7.62,1.01,1621501564.71347,0.0,-50.0,-31.0,-40.0,-44.0,-38.0,-54.0,-73.0,-65.0,-35.0,-32.0,0.0,-53.0,0.0,0.0,-67.0,-49.0
wlan0,1,10.86,7.62,1.01,1621501568.8529446,0.0,-47.0,-33.0,-40.0,-47.0,-41.0,-54.0,-73.0,-53.0,-35.0,-66.0,-41.0,-53.0,0.0,-70.0,-67.0,-50.0
wlan0,2,10.86,7.62,1.01,1621501573.036265,0.0,-48.0,-33.0,-40.0,-49.0,-42.0,-66.0,-73.0,-54.0,-33.0,-66.0,-41.0,-52.0,-62.0,-70.0,-63.0,-48.0
wlan0,3,10.86,7.62,1.01,1621501577.2231536,0.0,-47.0,-33.0,-40.0,-43.0,-37.0,-66.0,-73.0,-53.0,-34.0,-66.0,-41.0,-56.0,-61.0,-73.0,-63.0,-49.0
wlan0,4,10.86,7.62,1.01,1621501581.2957306,0.0,-49.0,-33.0,-40.0,-43.0,-39.0,-55.0,-73.0,-55.0,-35.0,-66.0,-41.0,-53.0,-61.0,-73.0,-61.0,-49.0
wlan1,0,10.86,7.62,1.01,1621501592.0867505,-75.0,-55.0,-43.0,-53.0,0.0,-45.0,-71.0,-85.0,-65.0,-43.0,-43.0,-53.0,-55.0,0.0,-79.0,-75.0,-65.0
wlan1,1,10.86,7.62,1.01,1621501596.581012,-75.0,-55.0,-43.0,-53.0,-41.0,-45.0,-71.0,-87.0,-63.0,-45.0,-43.0,-55.0,-51.0,0.0,-79.0,-75.0,-67.0
wlan1,2,10.86,7.62,1.01,1621501601.0719376,-75.0,-55.0,-43.0,-53.0,-41.0,-45.0,-71.0,-91.0,-65.0,-47.0,-41.0,-55.0,-51.0,-67.0,-81.0,-77.0,-67.0
wlan1,3,10.86,7.62,1.01,1621501605.5455859,-75.0,-55.0,-41.0,-55.0,-41.0,-45.0,-73.0,-89.0,-65.0,-45.0,-43.0,-55.0,-53.0,-59.0,-79.0,-77.0,-67.0
wlan2,0,10.86,7.62,1.01,1621501612.0695329,-71.0,-45.0,-33.0,-45.0,-35.0,0.0,-67.0,-75.0,-61.0,-31.0,-35.0,0.0,-51.0,-61.0,-81.0,-79.0,-59.0
wlan2,1,10.86,7.62,1.01,1621501616.5562348,-71.0,-47.0,-33.0,-43.0,-35.0,-41.0,-67.0,-81.0,-59.0,-29.0,-33.0,0.0,-51.0,-57.0,-77.0,-73.0,-59.0
wlan2,2,10.86,7.62,1.01,1621501621.0807455,-75.0,-47.0,-33.0,-43.0,-35.0,-41.0,-67.0,-87.0,-59.0,-31.0,-33.0,0.0,-51.0,-61.0,-77.0,-77.0,-57.0
wlan2,3,10.86,7.62,1.01,1621501625.636278,-75.0,-45.0,-33.0,-43.0,-35.0,-43.0,-67.0,-77.0,-45.0,-31.0,-33.0,-43.0,-51.0,-61.0,-79.0,-79.0,-59.0
wlan2,4,10.86,7.62,1.01,1621501630.1336648,-75.0,-45.0,-33.0,-43.0,-33.0,-43.0,-65.0,-77.0,-59.0,-31.0,-33.0,-43.0,-49.0,-59.0,-79.0,-77.0,-59.0
wlan0,0,12.08,-0.33,1.01,1621500223.090185,0.0,-40.0,-38.0,-45.0,-38.0,-45.0,-62.0,-73.0,-61.0,-38.0,-38.0,-48.0,-50.0,0.0,0.0,-62.0,-58.0
wlan0,1,12.08,-0.33,1.01,1621500227.2806046,0.0,-40.0,-41.0,-61.0,-37.0,-39.0,-64.0,-73.0,-67.0,-38.0,-38.0,-48.0,-46.0,0.0,0.0,-59.0,-58.0
wlan0,2,12.08,-0.33,1.01,1621500231.3943248,-67.0,-41.0,-38.0,-45.0,-35.0,-45.0,-64.0,-73.0,-61.0,-37.0,-38.0,-48.0,-47.0,0.0,0.0,-62.0,-58.0
wlan0,3,12.08,-0.33,1.01,1621500235.5673194,-67.0,-39.0,-42.0,-45.0,-36.0,-39.0,-63.0,-69.0,-61.0,-36.0,-37.0,-48.0,-47.0,0.0,0.0,-58.0,-58.0
wlan0,4,12.08,-0.33,1.01,1621500239.8202548,-64.0,-39.0,-39.0,-46.0,-37.0,-39.0,-63.0,-69.0,-61.0,-38.0,-38.0,-48.0,-50.0,-65.0,0.0,-60.0,-60.0
wlan1,0,12.08,-0.33,1.01,1621500246.4657898,-73.0,-89.0,-41.0,-53.0,-45.0,-51.0,0.0,-85.0,-69.0,-53.0,-41.0,-53.0,-47.0,0.0,-85.0,-67.0,-73.0
wlan1,1,12.08,-0.33,1.01,1621500250.9714632,-69.0,-41.0,-43.0,-55.0,-47.0,-49.0,0.0,-83.0,-67.0,-53.0,-43.0,-55.0,-53.0,-71.0,-89.0,-67.0,-73.0
wlan1,2,12.08,-0.33,1.01,1621500255.5289109,-73.0,-39.0,-43.0,-53.0,-47.0,-53.0,0.0,-85.0,-65.0,-51.0,-43.0,-53.0,-53.0,-71.0,-89.0,-67.0,-77.0
wlan1,3,12.08,-0.33,1.01,1621500260.05465,-73.0,-45.0,-43.0,-53.0,-53.0,-53.0,0.0,-71.0,-69.0,-51.0,-43.0,-53.0,-53.0,-71.0,-89.0,-67.0,-77.0
wlan1,4,12.08,-0.33,1.01,1621500264.5713274,-73.0,-47.0,-41.0,-53.0,-45.0,-53.0,0.0,-85.0,-69.0,-53.0,-43.0,-51.0,-55.0,-71.0,-89.0,-69.0,-73.0
wlan2,0,12.08,-0.33,1.01,1621500270.4094186,-63.0,-37.0,-29.0,0.0,0.0,-33.0,-67.0,-83.0,0.0,-35.0,-29.0,0.0,-39.0,-71.0,0.0,-59.0,0.0
wlan2,1,12.08,-0.33,1.01,1621500274.9300098,-49.0,-45.0,-29.0,-41.0,-37.0,-37.0,-67.0,-81.0,0.0,-37.0,-29.0,0.0,-41.0,-73.0,0.0,-57.0,0.0
wlan2,2,12.08,-0.33,1.01,1621500279.4258542,-53.0,-43.0,-29.0,-43.0,-35.0,-37.0,-67.0,-79.0,-61.0,-39.0,-29.0,-43.0,-41.0,-73.0,-75.0,-59.0,0.0
wlan2,3,12.08,-0.33,1.01,1621500283.9297307,-63.0,-43.0,-29.0,-43.0,-35.0,-37.0,-67.0,-73.0,-53.0,-37.0,-29.0,-43.0,-39.0,-73.0,-75.0,-59.0,-73.0
wlan2,4,12.08,-0.33,1.01,1621500288.5078366,-63.0,-59.0,-27.0,-41.0,-33.0,-35.0,-67.0,-77.0,-55.0,-61.0,-29.0,-43.0,-39.0,-73.0,-73.0,-59.0,-73.0
wlan0,0,12.08,1.52,1.01,1621513069.0083294,-64.0,0.0,-33.0,-44.0,-38.0,-41.0,-60.0,0.0,0.0,-42.0,-33.0,-45.0,-43.0,-58.0,-71.0,-61.0,-59.0
wlan0,1,12.08,1.52,1.01,1621513073.2615135,-58.0,0.0,-32.0,-53.0,-38.0,-39.0,-63.0,0.0,-65.0,-33.0,-34.0,-45.0,-40.0,-58.0,-71.0,-71.0,-59.0
wlan0,2,12.08,1.52,1.01,1621513077.4737337,-58.0,-34.0,-32.0,-49.0,-37.0,-39.0,-63.0,0.0,-65.0,-33.0,-34.0,-45.0,-44.0,-56.0,-71.0,-57.0,-59.0
wlan0,3,12.08,1.52,1.01,1621513085.5069926,-58.0,-30.0,-32.0,-46.0,-36.0,-37.0,-63.0,-72.0,-59.0,-31.0,-35.0,-47.0,-44.0,-56.0,-71.0,-64.0,-57.0
wlan1,0,12.08,1.52,1.01,1621513092.1149511,0.0,-41.0,-41.0,-51.0,-41.0,-51.0,0.0,-81.0,-67.0,-63.0,-41.0,0.0,-53.0,0.0,-83.0,-67.0,-67.0
wlan1,1,12.08,1.52,1.01,1621513096.6446333,0.0,-43.0,-41.0,-49.0,-43.0,-53.0,0.0,-87.0,-67.0,-43.0,-41.0,0.0,-53.0,0.0,-83.0,-73.0,-69.0
wlan1,2,12.08,1.52,1.01,1621513101.1300993,-73.0,-43.0,-41.0,-49.0,-45.0,-51.0,0.0,-85.0,-69.0,-45.0,-41.0,-49.0,-55.0,0.0,-83.0,-71.0,-65.0
wlan1,3,12.08,1.52,1.01,1621513105.7022214,-73.0,-41.0,-41.0,-49.0,-45.0,-53.0,0.0,-85.0,-65.0,-47.0,-41.0,-49.0,-57.0,-73.0,-81.0,-69.0,-67.0
wlan1,4,12.08,1.52,1.01,1621513110.214701,-69.0,-43.0,-41.0,-49.0,-41.0,-51.0,0.0,-89.0,-63.0,-47.0,-41.0,-49.0,-55.0,-73.0,-85.0,-69.0,-67.0
wlan2,0,12.08,1.52,1.01,1621513116.7584572,0.0,-37.0,-31.0,0.0,-41.0,-43.0,0.0,-71.0,0.0,-33.0,0.0,-49.0,-57.0,0.0,-79.0,-63.0,-61.0
wlan2,1,12.08,1.52,1.01,1621513121.2491026,-61.0,-37.0,-33.0,0.0,-37.0,-39.0,0.0,-71.0,-63.0,-31.0,0.0,-51.0,-57.0,-61.0,-79.0,-63.0,-63.0
wlan2,2,12.08,1.52,1.01,1621513125.7603462,-73.0,-35.0,-33.0,-49.0,-43.0,-41.0,-81.0,-69.0,-61.0,-31.0,-37.0,-51.0,-51.0,-61.0,-79.0,-63.0,-63.0
wlan2,3,12.08,1.52,1.01,1621513130.293352,-55.0,-37.0,-31.0,-51.0,-41.0,-43.0,-81.0,-77.0,-63.0,-31.0,-37.0,-51.0,-51.0,-61.0,-79.0,-63.0,-61.0
wlan2,4,12.08,1.52,1.01,1621513134.8183868,-55.0,-35.0,-29.0,-47.0,-47.0,-43.0,-81.0,-77.0,-59.0,-31.0,-37.0,-47.0,-45.0,-57.0,-79.0,-59.0,-63.0
wlan0,0,12.08,2.13,1.01,1621507765.9685495,-67.0,-39.0,-24.0,-46.0,-33.0,-61.0,0.0,-73.0,-55.0,-36.0,-64.0,0.0,-54.0,-63.0,0.0,-61.0,-62.0
wlan0,1,12.08,2.13,1.01,1621507770.1242545,-67.0,-38.0,-24.0,-46.0,-30.0,-29.0,0.0,-73.0,-55.0,-35.0,-27.0,-43.0,-53.0,-63.0,0.0,-60.0,-58.0
wlan0,2,12.08,2.13,1.01,1621507774.382941,0.0,-39.0,-25.0,-46.0,-32.0,-28.0,0.0,-73.0,-59.0,-37.0,-27.0,-43.0,-53.0,-56.0,0.0,-60.0,-73.0
wlan0,3,12.08,2.13,1.01,1621507778.5772605,-60.0,-43.0,-26.0,-45.0,-33.0,-27.0,0.0,-73.0,-59.0,-36.0,-27.0,-46.0,-49.0,-56.0,0.0,-59.0,-60.0
wlan0,4,12.08,2.13,1.01,1621507782.728521,-66.0,-40.0,-24.0,-45.0,-33.0,-31.0,0.0,-73.0,-61.0,-37.0,-27.0,-47.0,-43.0,-57.0,0.0,-61.0,-60.0
wlan1,0,12.08,2.13,1.01,1621507789.3459425,0.0,-47.0,0.0,0.0,-45.0,-43.0,0.0,-87.0,-53.0,-41.0,-39.0,-55.0,-53.0,0.0,-81.0,-77.0,-71.0
wlan1,1,12.08,2.13,1.01,1621507793.8128107,0.0,-49.0,-37.0,-55.0,-45.0,-43.0,0.0,-91.0,-63.0,-41.0,-37.0,-55.0,-55.0,-71.0,-81.0,-77.0,-67.0
wlan1,2,12.08,2.13,1.01,1621507798.3165472,-67.0,-53.0,-37.0,-53.0,-47.0,-43.0,0.0,-89.0,-65.0,-43.0,-37.0,-55.0,-53.0,-71.0,-75.0,-75.0,-73.0
wlan1,3,12.08,2.13,1.01,1621507807.0293705,-65.0,-53.0,-37.0,-53.0,-47.0,-43.0,0.0,-87.0,-67.0,-45.0,-37.0,-53.0,-69.0,-69.0,-81.0,-73.0,-73.0
wlan2,0,12.08,2.13,1.01,1621507813.6061652,-55.0,-47.0,0.0,-45.0,-33.0,-29.0,0.0,-77.0,-57.0,-39.0,-27.0,0.0,-75.0,-63.0,-85.0,-67.0,-61.0
wlan2,1,12.08,2.13,1.01,1621507818.088056,-47.0,-45.0,0.0,-53.0,-35.0,-31.0,0.0,-75.0,-59.0,-39.0,-27.0,0.0,-49.0,-57.0,-75.0,-65.0,-61.0
wlan2,2,12.08,2.13,1.01,1621507822.588866,-55.0,-41.0,-27.0,-43.0,-33.0,-29.0,0.0,-77.0,-59.0,-39.0,-27.0,0.0,-47.0,-61.0,-83.0,-65.0,-61.0
wlan2,3,12.08,2.13,1.01,1621507827.097493,-47.0,-41.0,-27.0,-45.0,-33.0,-29.0,0.0,-77.0,-63.0,-37.0,-25.0,0.0,-47.0,-59.0,-79.0,-59.0,-59.0
wlan2,4,12.08,2.13,1.01,1621507831.6069586,-55.0,-45.0,-25.0,-45.0,-77.0,-29.0,0.0,-79.0,-59.0,-37.0,-25.0,0.0,-47.0,-63.0,-77.0,-61.0,-57.0
wlan0,0,12.08,2.74,1.01,1621512338.2015984,0.0,-39.0,-29.0,-40.0,-34.0,-31.0,-61.0,-68.0,0.0,-36.0,0.0,0.0,-49.0,-57.0,-68.0,-58.0,0.0
wlan0,1,12.08,2.74,1.01,1621512342.4497585,0.0,-41.0,-26.0,-38.0,-31.0,-44.0,-60.0,-68.0,0.0,-36.0,0.0,0.0,-50.0,-57.0,-68.0,-55.0,0.0
wlan0,2,12.08,2.74,1.01,1621512346.635141,-60.0,-55.0,-32.0,-45.0,-31.0,-66.0,-64.0,-68.0,-54.0,-36.0,-29.0,0.0,-48.0,-57.0,-71.0,-53.0,-56.0
wlan0,3,12.08,2.74,1.01,1621512350.8253045,-60.0,-40.0,-29.0,-45.0,-34.0,-27.0,-64.0,-68.0,-53.0,-38.0,-31.0,0.0,-48.0,-50.0,-71.0,-60.0,-69.0
wlan0,4,12.08,2.74,1.01,1621512355.0288768,-60.0,-40.0,-31.0,-44.0,-34.0,-27.0,-64.0,-70.0,-53.0,-37.0,-69.0,0.0,-49.0,-56.0,-71.0,-60.0,-69.0
